[]
[11,  24,  41,  59,  64,  15]
[5,  7,  9,  23,  32,  26]
[23,  25,  39,  54,  67,  11]
[13,  27,  47,  64,  65,  9]
[20,  32,  52,  66,  69,  23]
[5,  25,  26,  44,  66,  9]
[30,  47,  57,  66,  69,  3]
[3,  12,  16,  32,  34,  14]
[2,  25,  33,  39,  64,  17]
[19,  35,  46,  59,  62,  13]
[12,  25,  30,  52,  62,  8]
[3,  18,  25,  32,  51,  3]
[30,  33,  35,  38,  64,  22]
[14,  22,  23,  41,  61,  9]
[4,  28,  49,  60,  65,  25]
[9,  28,  30,  40,  61,  3]
[24,  44,  53,  55,  63,  19]
[11,  23,  42,  52,  68,  6]
[5,  8,  15,  22,  49,  25]
[11,  23,  43,  54,  60,  3]
[10,  12,  13,  46,  50,  21]
[11,  28,  50,  57,  62,  23]
[14,  23,  32,  34,  68,  3]
[3,  27,  34,  59,  69,  19]
[12,  13,  44,  52,  62,  6]
[10,  11,  21,  22,  53,  18]
[21,  31,  64,  65,  67,  5]
[11,  12,  15,  16,  54,  25]
[7,  17,  27,  29,  40,  25]
[7,  15,  18,  19,  36,  20]
[2,  3,  40,  50,  62,  5]
[4,  13,  31,  36,  52,  8]
[26,  28,  31,  60,  67,  23]
[5,  12,  16,  31,  43,  18]
[3,  12,  40,  52,  67,  21]
[22,  32,  34,  40,  69,  19]
[5,  39,  44,  47,  69,  24]
[3,  51,  52,  61,  64,  6]
[4,  8,  19,  27,  34,  10]
[16,  19,  32,  34,  57,  13]
[2,  11,  47,  62,  63,  17]
[5,  6,  15,  29,  42,  10]
[12,  36,  38,  54,  61,  22]
[27,  40,  44,  59,  65,  20]
[16,  38,  55,  63,  67,  25]
[28,  30,  41,  59,  68,  10]
[9,  10,  32,  42,  55,  6]
[2,  14,  19,  30,  62,  22]
[7,  10,  16,  46,  56,  1]
[13,  27,  33,  47,  68,  13]
[14,  18,  19,  32,  64,  9]
[2,  6,  47,  66,  67,  2]
[16,  29,  53,  58,  69,  21]
[37,  47,  50,  52,  57,  21]
[17,  40,  41,  46,  69,  6]
[14,  22,  37,  45,  66,  5]
[4,  26,  32,  55,  64,  18]
[7,  16,  25,  50,  53,  15]
[2,  12,  17,  20,  65,  17]
[9,  20,  25,  47,  68,  7]
[4,  54,  56,  62,  63,  10]
[20,  31,  56,  60,  64,  2]
[30,  32,  42,  56,  57,  11]
[48,  49,  57,  62,  69,  19]
[15,  20,  29,  31,  40,  1]
[12,  27,  29,  43,  68,  1]
[18,  30,  40,  48,  52,  9]
[6,  26,  33,  44,  46,  4]
[21,  39,  40,  55,  59,  17]
[23,  31,  42,  50,  57,  5]
[8,  29,  41,  51,  58,  5]
[12,  17,  26,  43,  48,  24]
[5,  7,  24,  31,  39,  7]
[2,  3,  13,  16,  35,  27]
[44,  45,  47,  50,  51,  8]
[10,  16,  18,  29,  45,  19]
[17,  22,  30,  46,  56,  16]
[18,  21,  25,  28,  29,  16]
[2,  22,  32,  45,  56,  12]
[4,  12,  14,  21,  55,  7]
[6,  8,  43,  48,  50,  7]
[3,  13,  17,  42,  52,  24]
[8,  13,  29,  38,  52,  28]
[9,  34,  48,  52,  54,  15]
[9,  11,  14,  16,  42,  19]
[7,  13,  24,  49,  57,  15]
[4,  22,  27,  28,  52,  35]
[27,  29,  34,  41,  44,  2]
[12,  31,  43,  44,  57,  11]
[6,  37,  39,  45,  55,  33]
[13,  16,  34,  45,  50,  11]
[11,  39,  46,  52,  54,  3]
[4,  15,  25,  27,  30,  18]
[3,  6,  14,  18,  24,  21]
[7,  24,  26,  31,  41,  25]
[18,  28,  35,  46,  49,  27]
[3,  5,  10,  22,  32,  7]
[9,  10,  16,  20,  57,  15]
[20,  21,  22,  41,  54,  7]
[29,  41,  48,  52,  54,  29]
[31,  32,  48,  49,  53,  25]
[8,  13,  18,  27,  43,  15]
[6,  8,  13,  37,  40,  11]
[8,  9,  25,  56,  57,  22]
[8,  15,  34,  53,  59,  23]
[9,  15,  17,  31,  43,  16]
[1,  12,  28,  35,  44,  25]
[24,  29,  38,  48,  52,  32]
[1,  25,  29,  31,  47,  7]
[4,  15,  17,  35,  58,  17]
[23,  24,  27,  39,  41,  30]
[2,  6,  11,  30,  31,  33]
[1,  26,  34,  38,  51,  6]
[21,  33,  35,  38,  45,  12]
[10,  14,  25,  39,  53,  18]
[13,  22,  23,  29,  31,  17]
[1,  16,  21,  29,  40,  30]
[1,  12,  32,  42,  58,  12]
[1,  19,  45,  46,  58,  29]
[33,  39,  40,  41,  54,  28]
[2,  30,  33,  39,  44,  1]
[2,  4,  6,  12,  38,  17]
[7,  19,  23,  50,  54,  14]
[11,  16,  30,  38,  42,  7]
[14,  25,  30,  33,  47,  8]
[8,  14,  39,  46,  47,  18]
[11,  24,  31,  40,  44,  27]
[34,  36,  38,  42,  50,  33]
[8,  12,  15,  35,  50,  32]
[11,  17,  25,  28,  46,  12]
[17,  19,  21,  32,  39,  8]
[10,  14,  18,  34,  51,  26]
[1,  9,  29,  32,  49,  22]
[1,  24,  44,  45,  51,  28]
[11,  13,  25,  39,  54,  19]
[5,  10,  21,  34,  58,  33]
[24,  36,  51,  52,  56,  22]
[5,  11,  16,  26,  50,  34]
[12,  24,  35,  36,  49,  1]
[16,  19,  20,  29,  33,  10]
[11,  12,  15,  28,  57,  23]
[15,  16,  23,  27,  36,  9]
[2,  4,  10,  41,  53,  22]
[2,  9,  19,  28,  29,  19]
[14,  15,  47,  49,  59,  10]
[4,  18,  43,  46,  55,  25]
[17,  27,  37,  40,  53,  35]
[7,  10,  11,  14,  36,  15]
[11,  12,  46,  47,  50,  22]
[14,  15,  19,  31,  56,  5]
[22,  31,  38,  47,  48,  15]
[5,  13,  28,  43,  55,  33]
[34,  44,  48,  54,  55,  10]
[12,  15,  22,  43,  49,  14]
[25,  30,  32,  46,  54,  26]
[13,  24,  30,  42,  48,  27]
[16,  17,  22,  46,  54,  35]
[23,  49,  53,  54,  57,  35]
[6,  36,  38,  48,  51,  17]
[13,  16,  33,  35,  51,  28]
[37,  39,  51,  52,  55,  11]
[9,  19,  33,  38,  54,  15]
[2,  11,  19,  21,  42,  34]
[1,  3,  13,  25,  38,  17]
[25,  28,  48,  57,  59,  16]
[6,  10,  51,  54,  57,  12]
[29,  30,  40,  42,  50,  16]
[20,  26,  27,  36,  54,  19]
[5,  7,  19,  27,  28,  20]
[10,  19,  37,  38,  39,  28]
[5,  16,  31,  46,  50,  18]
[13,  18,  24,  25,  33,  31]
[1,  4,  18,  20,  45,  7]
[2,  11,  35,  52,  54,  13]
[7,  14,  21,  24,  41,  26]
[22,  23,  30,  37,  39,  16]
[18,  25,  36,  48,  50,  23]
[1,  6,  16,  37,  53,  27]
[2,  14,  39,  40,  43,  13]
[9,  29,  31,  43,  50,  18]
[2,  16,  43,  45,  51,  35]
[5,  28,  31,  52,  59,  27]
[17,  24,  26,  45,  46,  19]
[28,  32,  35,  36,  52,  31]
[4,  8,  21,  38,  40,  3]
[7,  8,  17,  48,  59,  9]
[8,  37,  39,  40,  52,  24]
[3,  12,  31,  34,  51,  24]
[1,  8,  24,  28,  49,  24]
[12,  26,  44,  46,  47,  29]
[13,  30,  42,  49,  53,  29]
[24,  28,  30,  38,  39,  16]
[4,  10,  12,  22,  31,  3]
[10,  17,  25,  45,  53,  9]
[5,  15,  18,  26,  32,  35]
[2,  3,  7,  23,  51,  26]
[9,  25,  42,  55,  57,  14]
[24,  34,  36,  57,  58,  11]
[8,  18,  45,  53,  58,  35]
[10,  20,  25,  50,  53,  35]
[5,  6,  37,  41,  54,  26]
[6,  9,  29,  52,  59,  7]
[9,  33,  42,  45,  54,  30]
[14,  18,  25,  33,  49,  23]
[28,  30,  35,  58,  59,  15]
[1,  7,  10,  22,  49,  24]
[15,  27,  31,  34,  48,  1]
[2,  24,  28,  32,  59,  25]
[15,  16,  28,  49,  55,  18]
[4,  20,  34,  39,  58,  31]
[23,  32,  39,  47,  49,  22]
[7,  33,  39,  52,  55,  33]
[4,  31,  41,  47,  55,  1]
[17,  29,  31,  48,  49,  34]
[5,  15,  16,  46,  49,  26]
[2,  9,  11,  19,  50,  32]
[3,  7,  22,  30,  33,  20]
[19,  25,  29,  36,  48,  12]
[5,  6,  29,  35,  51,  21]
[34,  39,  42,  44,  59,  8]
[14,  26,  45,  54,  55,  20]
[9,  14,  44,  48,  49,  29]
[11,  21,  26,  33,  34,  29]
[8,  13,  19,  22,  53,  24]
[2,  3,  12,  27,  38,  17]
[28,  33,  41,  44,  59,  21]
[13,  28,  31,  55,  58,  15]
[2,  19,  23,  34,  43,  14]
[2,  5,  34,  51,  58,  9]
[14,  15,  28,  37,  54,  10]
[10,  14,  24,  32,  41,  30]
[3,  7,  9,  26,  54,  19]
[3,  8,  25,  30,  47,  13]
[11,  12,  17,  38,  42,  2]
[2,  3,  13,  14,  54,  4]
[1,  17,  35,  49,  54,  34]
[2,  9,  14,  21,  23,  3]
[36,  44,  49,  52,  57,  1]
[24,  25,  34,  37,  54,  29]
[8,  17,  32,  57,  59,  24]
[5,  12,  15,  27,  38,  7]
[11,  23,  28,  32,  47,  20]
[8,  12,  18,  55,  57,  2]
[1,  2,  7,  9,  55,  29]
[13,  14,  19,  31,  38,  25]
[7,  8,  9,  24,  29,  25]
[10,  15,  33,  48,  54,  34]
[10,  28,  39,  47,  58,  22]
[19,  20,  37,  41,  58,  14]
[15,  24,  40,  48,  52,  23]
[8,  35,  44,  51,  56,  18]
[23,  28,  38,  39,  56,  32]
[25,  36,  40,  45,  51,  8]
[7,  24,  37,  39,  40,  1]
[14,  25,  32,  33,  41,  34]
[1,  10,  13,  18,  19,  27]
[13,  20,  32,  45,  48,  17]
[6,  9,  11,  31,  44,  25]
[5,  26,  44,  45,  57,  29]
[18,  25,  50,  55,  57,  17]
[5,  12,  43,  52,  55,  10]
[4,  18,  23,  32,  45,  7]
[10,  29,  37,  44,  59,  10]
[5,  31,  50,  55,  56,  9]
